"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Min";"Mn/MP";"Min%";"90s";"Starts";"Mn/Start";"Subs";"Mn/Sub";"unSub";"PPM";"onG";"onGA";"+/-";"+/-90";"On-Off";"onxG";"onxGA";"xG+/-";"xG+/-90";"On-Off-ex";"Matches"
1;Mohamed Abarhoun\Mohamed-Abarhoun;ma MAR;DF;Rizespor;30;1989;20;1738;87;84.0;19.3;19;90;1;28;3;1.20;20;29;-9;-0.47;+1.16;Matches
2;Aymen Abdennour\Aymen-Abdennour;tn TUN;DF;Kayserispor;29;1989;12;901;75;41.7;10.0;11;81;1;8;3;0.67;8;21;-13;-1.30;-0.01;Matches
3;Tolgahan Acar\Tolgahan-Acar;tr TUR;GK;Denizlispor;33;1986;0;;;;;0;;0;;22;;;;;;;Matches
4;Yusuf Acer\Yusuf-Acer;tr TUR;DF;Rizespor;22;1997;0;;;;;0;;0;;6;;;;;;;Matches
5;Mertcan Açıkgöz\Mertcan-Acikgoz;tr TUR;MF;Beşiktaş;19;1999;0;;;;;0;;0;;1;;;;;;;Matches
6;Afriyie Acquah\Afriyie-Acquah;gh GHA;MF;Yeni Mal'spor;27;1992;18;1434;80;69.3;15.9;16;86;2;27;1;1.11;27;23;+4;+0.25;+0.68;Matches
7;Emmanuel Adebayor\Emmanuel-Adebayor;tg TOG;FW;Kayserispor;35;1984;8;670;84;31.0;7.4;8;84;0;;0;0.63;9;15;-6;-0.81;+0.70;Matches
8;Übeyd Adıyaman\Ubeyd-Adiyaman;tr TUR;GK;Gençlerbirliği;21;1997;0;;;;;0;;0;;12;;;;;;;Matches
9;Adryan\Adryan;br BRA;FWMF;Kayserispor;24;1994;3;91;30;4.2;1.0;0;;3;30;2;0.67;1;1;0;0.00;+1.35;Matches
10;Sedat Ağçay\Sedat-Agcay;tr TUR;MF;Ankaragücü;37;1981;19;1413;74;62.8;15.7;19;74;0;;4;0.89;12;24;-12;-0.76;+0.42;Matches
11;Ismaïl Aissati\Ismail-Aissati;ma MAR;MF;Denizlispor;30;1988;23;1733;75;80.2;19.3;19;81;4;48;0;1.13;21;22;-1;-0.05;+1.63;Matches
12;Mahmut Akan\Mahmut-Akan;tr TUR;FW;Ankaragücü;26;1993;0;;;;;0;;0;;13;;;;;;;Matches
13;Emre Akbaba\Emre-Akbaba;tr TUR;MF;Galatasaray;26;1992;7;412;59;19.1;4.6;5;79;2;9;0;3.00;12;2;+10;+2.18;+1.46;Matches
14;Mustafa Akbaş\Mustafa-Akbas;tr TUR;DF;Yeni Mal'spor;29;1990;14;1144;82;55.3;12.7;13;87;1;18;6;1.07;20;15;+5;+0.39;+0.78;Matches
15;Abdulcebrail Akbulut\Abdulcebrail-Akbulut;tr TUR;DF;Fenerbahçe;17;2001;0;;;;;0;;0;;1;;;;;;;Matches
16;Arda Akbulut\Arda-Akbulut;tr TUR;GK;Trabzonspor;18;2001;0;;;;;0;;0;;3;;;;;;;Matches
17;Halil Akbunar\Halil-Akbunar;tr TUR;MFFW;Göztepe;25;1993;23;1511;66;73.0;16.8;17;80;6;26;0;1.48;22;20;+2;+0.12;-0.20;Matches
18;Yunus Akgün\Yunus-Akgun;tr TUR;FW;Galatasaray;19;2000;1;7;7;0.3;0.1;0;;1;7;3;3.00;0;1;-1;-12.86;-13.90;Matches
19;Gökhan Akkan\Gokhan-Akkan;tr TUR;GK;Rizespor;24;1995;20;1766;88;85.3;19.6;20;88;0;;0;0.90;20;36;-16;-0.82;-1.11;Matches
20;Atakan Akkaynak\Atakan-Akkaynak;de GER;MF;Rizespor;20;1999;1;9;9;0.4;0.1;0;;1;9;19;0.00;0;0;0;0.00;+0.66;Matches
21;Fatih Aksoy\Fatih-Aksoy;tr TUR;MF;Sivasspor;21;1997;15;1242;83;57.5;13.8;15;83;0;;8;2.20;23;12;+11;+0.80;+0.01;Matches
22;Asım Aksungur\Asim-Aksungur;tr TUR;MF;Denizlispor;18;2000;0;;;;;0;;0;;1;;;;;;;Matches
23;Aksel Aktas\Aksel-Aktas;tr TUR;MF;Kayserispor;20;1999;10;151;15;7.0;1.7;1;65;9;10;9;0.80;1;9;-8;-4.77;-3.74;Matches
24;Kubilay Aktaş\Kubilay-Aktas;tr TUR;MFDF;Gaziantep FK;24;1995;2;180;90;8.3;2.0;2;90;0;;22;1.50;2;1;+1;+0.50;+0.73;Matches
25;Ufuk Akyol\Ufuk-Akyol;de GER;MF;Antalyaspor;21;1997;19;1380;73;63.9;15.3;17;80;2;12;4;1.05;13;27;-14;-0.91;-0.80;Matches
26;Kerem Akyüz\Kerem-Akyuz;tr TUR;DFGK;Denizlispor;30;1989;0;;;;;0;;0;;11;;;;;;;Matches
27;Mehmet Akyüz\Mehmet-Akyuz;tr TUR;FW;Denizlispor;33;1986;7;172;25;8.0;1.9;1;90;6;14;9;1.00;4;4;0;0.00;+0.41;Matches
28;Burak Albayrak\Burak-Albayrak;tr TUR;DF;Rizespor;21;1998;1;90;90;4.3;1.0;1;90;0;;22;0.00;1;2;-1;-1.00;-0.36;Matches
29;Eren Albayrak\Eren-Albayrak;tr TUR;DF;Antalyaspor;28;1991;9;669;74;31.0;7.4;7;88;2;27;11;0.56;5;14;-9;-1.21;-0.85;Matches
30;Danijel Aleksić\Danijel-Aleksic;rs SRB;MF;Başakşehir;28;1991;15;736;49;34.1;8.2;7;83;8;20;1;2.13;17;7;+10;+1.22;+0.46;Matches
31;Doğan Alemdar\Dogan-Alemdar;tr TUR;GK;Kayserispor;16;2002;0;;;;;0;;0;;4;;;;;;;Matches
32;Hasan Ali Kaldırım\Hasan-Ali-Kaldirim;tr TUR;DF;Fenerbahçe;29;1989;9;715;79;33.1;7.9;8;89;1;0;2;1.67;17;12;+5;+0.63;+0.13;Matches
33;Ömer Ali Şahiner\Omer-Ali-Sahiner;tr TUR;MFFW;Konyaspor;27;1992;22;1868;85;86.5;20.8;22;85;0;;0;0.95;17;26;-9;-0.43;+0.80;Matches
34;Barış Alıcı\Baris-Alici;tr TUR;MF;Rizespor;22;1997;7;138;20;6.7;1.5;0;;7;20;10;0.86;2;7;-5;-3.26;-2.80;Matches
35;Ziya Alkurt\Ziya-Alkurt;tr TUR;MF;Kayserispor;28;1990;11;702;64;32.5;7.8;6;79;5;45;5;0.55;6;15;-9;-1.15;+0.20;Matches
36;Ömer Alper Tatlısu\Omer-Alper-Tatlisu;tr TUR;DF;Gençlerbirliği;22;1997;0;;;;;0;;0;;3;;;;;;;Matches
37;Harun Alpsoy\Harun-Alpsoy;ch SUI;MF;Antalyaspor;22;1997;3;35;12;1.6;0.4;0;;3;12;21;2.00;0;0;0;0.00;+0.64;Matches
38;Gökhan Alsan\Gokhan-Alsan;tr TUR;MF;Gaziantep FK;29;1990;1;13;13;0.6;0.1;0;;1;13;2;3.00;0;0;0;0.00;+0.17;Matches
39;Mahmut Altınkaya\Mahmut-Altinkaya;tr TUR;MF;Ankaragücü;19;2000;0;;;;;0;;0;;1;;;;;;;Matches
40;Emircan Altıntaş\Emircan-Altintas;tr TUR;MF;Alanyaspor;24;1995;1;15;15;0.7;0.2;0;;1;15;6;0.00;0;1;-1;-6.00;-6.80;Matches
41;Hüseyin Altıntaş\Huseyin-Altintas;tr TUR;GK;Denizlispor;24;1994;1;;0;0.0;0.0;0;;1;0;8;1.00;1;1;0;;;Matches
42;Amilton\Amilton;br BRA;MFFW;Antalyaspor;29;1989;18;1262;70;58.4;14.0;14;81;4;33;1;1.00;13;27;-14;-1.00;-0.90;Matches
43;Florin Andone\Florin-Andone;ro ROU;FW;Galatasaray;26;1993;7;462;66;21.4;5.1;6;75;1;11;3;2.00;6;3;+3;+0.58;-0.53;Matches
44;Diego Ângelo\Diego-Angelo;br BRA;DF;Antalyaspor;33;1986;15;1344;90;62.2;14.9;15;90;0;;2;0.87;14;29;-15;-1.00;-1.00;Matches
45;Diego Ângelo\Diego-Angelo;br BRA;DF;Kayserispor;33;1986;5;450;90;20.8;5.0;5;90;0;;0;1.60;7;8;-1;-0.20;+1.38;Matches
46;Marin Aničić\Marin-Anicic;ba BIH;DF;Konyaspor;29;1989;20;1800;90;83.3;20.0;20;90;0;;1;1.00;16;26;-10;-0.50;+0.25;Matches
47;Taylan Antalyalı\Taylan-Antalyali;tr TUR;MF;Galatasaray;24;1995;8;250;31;11.6;2.8;2;90;6;12;11;2.38;10;2;+8;+2.88;+2.13;Matches
48;Sefa Anük\Sefa-Anuk;tr TUR;DF;Gaziantep FK;19;1999;0;;;;;0;;0;;1;;;;;;;Matches
49;Aaron Appindangoyé\Aaron-Appindangoye;ga GAB;DF;Sivasspor;27;1992;24;2160;90;100.0;24.0;24;90;0;;0;2.00;45;26;+19;+0.79;;Matches
50;Hakan Arıkan\Hakan-Arikan;tr TUR;GK;Kayserispor;36;1982;0;;;;;0;;0;;15;;;;;;;Matches
51;Hakan Arslan\Hakan-Arslan;tr TUR;MF;Sivasspor;31;1988;23;2070;90;95.8;23.0;23;90;0;;0;1.96;42;25;+17;+0.74;-1.26;Matches
52;Tolgay Arslan\Tolgay-Arslan;de GER;MF;Fenerbahçe;28;1990;8;84;11;3.9;0.9;1;60;7;3;14;2.13;2;2;0;0.00;-0.56;Matches
53;Muhammet Arslantaş\Muhammet-Arslantas;tr TUR;FW;Başakşehir;18;2001;1;2;2;0.1;0.0;0;;1;2;4;1.00;0;0;0;0.00;-0.92;Matches
54;Serkan Asan\Serkan-Asan;tr TUR;DF;Trabzonspor;20;1999;3;123;41;5.9;1.4;1;90;2;17;10;3.00;5;1;+4;+2.93;+1.77;Matches
55;Kerem Atakan Kesgin\Kerem-Atakan-Kesgin;tr TUR;MF;Göztepe;18;2000;1;5;5;0.2;0.1;0;;1;5;2;3.00;0;0;0;0.00;-0.17;Matches
56;Mücahit Atalay\Mucahit-Atalay;tr TUR;GK;Konyaspor;27;1991;0;;;;;0;;0;;19;;;;;;;Matches
57;Ali Ateş\Ali-Ates;tr TUR;MF;Gaziantep FK;20;1999;0;;;;;0;;0;;10;;;;;;;Matches
58;Donis Avdijaj\Donis-Avdijaj;xk KVX;MF;Trabzonspor;22;1996;8;239;30;11.5;2.7;3;59;5;13;9;1.13;6;5;+1;+0.38;-1.00;Matches
59;Selim Ay\Selim-Ay;tr TUR;DF;Konyaspor;28;1991;10;900;90;41.7;10.0;10;90;0;;13;0.90;5;9;-4;-0.40;+0.24;Matches
60;Hasan Ayaroğlu\Hasan-Ayaroglu;tr TUR;FWMF;Alanyaspor;24;1995;0;;;;;0;;0;;3;;;;;;;Matches
61;Berat Ayberk Özdemir\Berat-Ayberk-Ozdemir;tr TUR;MF;Gençlerbirliği;21;1998;21;1237;59;57.3;13.7;14;73;7;31;2;1.29;16;24;-8;-0.58;-0.39;Matches
62;Soner Aydoğdu\Soner-Aydogdu;tr TUR;MF;Başakşehir;28;1991;1;64;64;3.0;0.7;1;64;0;;1;0.00;0;0;0;0.00;-0.94;Matches
63;Soner Aydoğdu\Soner-Aydogdu;tr TUR;MF;Göztepe;28;1991;20;1686;84;81.4;18.7;20;84;0;;0;1.70;27;15;+12;+0.64;+2.52;Matches
64;Ender Aygören\Ender-Aygoren;tr TUR;MF;Ankaragücü;19;2000;1;25;25;1.1;0.3;0;;1;25;11;0.00;0;3;-3;-10.80;-9.99;Matches
65;Yalçın Ayhan\Yalcin-Ayhan;tr TUR;DF;Ankaragücü;37;1982;4;96;24;4.3;1.1;1;45;3;17;9;1.50;1;2;-1;-0.94;-0.02;Matches
66;Floyd Ayité\Floyd-Ayite;tg TOG;MFFW;Gençlerbirliği;30;1988;14;909;65;42.1;10.1;9;82;5;34;0;1.07;17;16;+1;+0.10;+0.89;Matches
67;Sakıb Aytaç\Sakib-Aytac;tr TUR;DF;Yeni Mal'spor;27;1991;17;1496;88;72.3;16.6;17;88;0;;1;1.18;28;25;+3;+0.18;+0.49;Matches
68;Sakıb Aytaç\Sakib-Aytac;tr TUR;DF;Kayserispor;27;1991;0;;;;;0;;0;;1;;;;;;;Matches
69;Abdul Aziz Tetteh\Abdul-Aziz-Tetteh;gh GHA;MF;Gaziantep FK;29;1990;6;460;77;21.3;5.1;6;77;0;;0;1.83;10;10;0;0.00;+0.21;Matches
70;Serdar Aziz\Serdar-Aziz;tr TUR;DF;Fenerbahçe;28;1990;16;1374;86;63.6;15.3;16;86;0;;6;1.56;27;22;+5;+0.33;-0.59;Matches
71;Demba Ba\Demba-Ba;sn SEN;FWMF;Başakşehir;34;1985;18;992;55;45.9;11.0;9;83;9;27;5;2.17;28;12;+16;+1.45;+0.99;Matches
72;Mame Baba Thiam\Mame-Baba-Thiam;sn SEN;MFFW;Kasımpaşa;26;1992;15;1176;78;54.4;13.1;14;82;1;29;1;0.67;12;27;-15;-1.15;-0.87;Matches
73;Atalay Babacan\Atalay-Babacan;tr TUR;MF;Galatasaray;19;2000;0;;;;;0;;0;;2;;;;;;;Matches
74;Volkan Babacan\Volkan-Babacan;tr TUR;GK;Başakşehir;30;1988;0;;;;;0;;0;;23;;;;;;;Matches
75;Ryan Babel\Ryan-Babel;nl NED;MFFW;Galatasaray;32;1986;15;1243;83;57.5;13.8;13;88;2;47;0;1.53;18;14;+4;+0.29;-1.67;Matches
76;Baiano\Baiano;br BRA;DF;Alanyaspor;32;1987;9;728;81;33.7;8.1;9;81;0;;8;1.78;16;6;+10;+1.24;+0.73;Matches
77;Fabrício Baiano\Fabricio-Baiano;br BRA;MFDF;Gençlerbirliği;27;1992;19;1492;79;69.1;16.6;18;82;1;21;0;1.21;22;32;-10;-0.60;-0.60;Matches
78;Riad Bajić\Riad-Bajic;ba BIH;FW;Konyaspor;25;1994;19;1077;57;49.9;12.0;12;80;7;16;5;0.95;8;18;-10;-0.84;-0.59;Matches
79;Anastasios Bakasetas\Anastasios-Bakasetas;gr GRE;MF;Alanyaspor;26;1993;24;1999;83;92.5;22.2;24;83;0;;0;1.63;36;22;+14;+0.63;-1.61;Matches
80;Göktuğ Bakırbaş\Goktug-Bakirbas;tr TUR;GK;Göztepe;23;1996;4;262;66;12.7;2.9;2;90;2;41;19;2.50;10;2;+8;+2.75;+2.95;Matches
81;Bünyamin Balcı\Bunyamin-Balci;tr TUR;DF;Antalyaspor;19;2000;7;585;84;27.1;6.5;6;90;1;45;4;1.71;12;6;+6;+0.92;+2.12;Matches
82;Yacine Bammou\Yacine-Bammou;ma MAR;FWMF;Alanyaspor;27;1991;16;528;33;24.4;5.9;5;74;11;14;7;1.25;7;5;+2;+0.34;-0.54;Matches
83;Modou Barrow\Modou-Barrow;gm GAM;MF;Denizlispor;26;1992;22;1720;78;79.6;19.1;21;81;1;23;1;1.23;17;26;-9;-0.47;-0.47;Matches
84;Bilal Başaçıkoğlu\Bilal-Basacikoglu;tr TUR;MFFW;Kayserispor;24;1995;11;483;44;22.4;5.4;5;72;6;21;1;0.64;8;9;-1;-0.19;+1.42;Matches
85;Bilal Başaçıkoğlu\Bilal-Basacikoglu;tr TUR;FWMF;Trabzonspor;24;1995;1;3;3;0.1;0.0;0;;1;3;4;1.00;1;0;+1;+30.00;+28.78;Matches
86;Mikail Başar\Mikail-Basar;tr TUR;MF;Antalyaspor;18;2001;0;;;;;0;;0;;3;;;;;;;Matches
87;Altay Bayındır\Altay-Bayindir;tr TUR;GK;Fenerbahçe;21;1998;24;2160;90;100.0;24.0;24;90;0;;0;1.63;44;31;+13;+0.54;;Matches
88;Emin Bayram\Emin-Bayram;tr TUR;DF;Galatasaray;16;2003;1;;0;0.0;0.0;0;;1;0;10;3.00;0;0;0;;;Matches
89;Ömer Bayram\Omer-Bayram;tr TUR;MF;Galatasaray;28;1991;20;1641;82;76.0;18.2;18;86;2;45;3;2.30;40;14;+26;+1.43;+1.77;Matches
90;Aziz Behich\Aziz-Behich;au AUS;DF;Başakşehir;28;1990;4;328;82;15.2;3.6;4;82;0;;20;1.50;3;6;-3;-0.82;-2.05;Matches
91;Mike van Beijnen\Mike-van-Beijnen;nl NED;DF;Gençlerbirliği;20;1999;0;;;;;0;;0;;2;;;;;;;Matches
92;Furkan Bekleviç\Furkan-Beklevic;tr TUR;GK;Ankaragücü;20;1999;0;;;;;0;;0;;16;;;;;;;Matches
93;Younès Belhanda\Younes-Belhanda;ma MAR;MF;Galatasaray;29;1990;14;1115;80;51.6;12.4;13;85;1;4;5;1.57;17;12;+5;+0.40;-1.23;Matches
94;Emre Belözoğlu\Emre-Belozoglu;tr TUR;MF;Fenerbahçe;38;1980;18;1099;61;50.9;12.2;13;75;5;25;0;1.72;20;10;+10;+0.82;+0.56;Matches
95;Syam Ben Youssef\Syam-Ben-Youssef;tn TUN;DF;Kasımpaşa;30;1989;15;1350;90;62.5;15.0;15;90;0;;0;1.00;22;28;-6;-0.40;+0.93;Matches
96;Syam Ben Youssef\Syam-Ben-Youssef;tn TUN;DF;Denizlispor;30;1989;2;180;90;8.3;2.0;2;90;0;;4;0.50;1;3;-2;-1.00;-0.68;Matches
97;Zakarya Bergdich\Zakarya-Bergdich;ma MAR;DF;Denizlispor;30;1989;14;1215;87;56.3;13.5;14;87;0;;2;1.43;13;15;-2;-0.15;+0.52;Matches
98;Rahmetullah Berişbek\Rahmetullah-Berisbek;tr TUR;MF;Gençlerbirliği;20;1999;14;257;18;11.9;2.9;1;78;13;14;9;0.57;5;8;-3;-1.05;-0.72;Matches
99;Murat Berk Çolak\Murat-Berk-Colak;tr TUR;MF;Kasımpaşa;19;1999;0;;;;;0;;0;;1;;;;;;;Matches
100;Beto\Beto;pt POR;GK;Göztepe;37;1982;21;1804;86;87.1;20.0;21;86;0;;0;1.33;19;23;-4;-0.20;-2.91;Matches
101;Thievy Bifouma\Thievy-Bifouma;cg CGO;MFFW;Yeni Mal'spor;27;1992;18;1266;70;61.2;14.1;14;84;4;23;1;1.06;22;23;-1;-0.07;-0.29;Matches
102;Eren Bilen\Eren-Bilen;tr TUR;DF;Göztepe;18;2000;0;;;;;0;;0;;3;;;;;;;Matches
103;Tayfur Bingöl\Tayfur-Bingol;tr TUR;MF;Alanyaspor;26;1993;1;4;4;0.2;0.0;0;;1;4;9;1.00;0;0;0;0.00;-0.75;Matches
104;Eray Birniçan\Eray-Birnican;tr TUR;GK;Alanyaspor;31;1988;0;;;;;0;;0;;13;;;;;;;Matches
105;André Biyogo Poko\Andre-Biyogo-Poko;ga GAB;MF;Göztepe;26;1993;9;626;70;30.2;7.0;8;76;1;22;1;1.00;5;7;-2;-0.29;-0.66;Matches
106;Mattias Bjärsmyr\Mattias-Bjarsmyr;se SWE;DF;Gençlerbirliği;33;1986;8;630;79;29.2;7.0;7;90;1;0;13;1.63;14;12;+2;+0.29;+0.99;Matches
107;Gustavo Blanco Leschuk\Gustavo-Blanco-Leschuk;ar ARG;FW;Antalyaspor;27;1991;16;1136;71;52.6;12.6;11;86;5;39;3;0.75;13;24;-11;-0.87;-0.52;Matches
108;Kevin-Prince Boateng\Kevin-Prince-Boateng;gh GHA;MF;Beşiktaş;32;1987;5;307;61;13.6;3.4;3;78;2;37;0;2.00;8;2;+6;+1.76;+1.67;Matches
109;Ruud Boffin\Ruud-Boffin;be BEL;GK;Antalyaspor;31;1987;16;1440;90;66.7;16.0;16;90;0;;8;1.44;21;29;-8;-0.50;+0.38;Matches
110;Fernando Boldrin\Fernando-Boldrin;br BRA;MFFW;Rizespor;30;1989;20;1771;89;85.6;19.7;20;89;0;;0;1.05;21;33;-12;-0.61;+0.29;Matches
111;Celso Borges\Celso-Borges;cr CRC;MFDF;Göztepe;31;1988;12;589;49;28.5;6.5;6;82;6;17;8;1.75;8;10;-2;-0.31;-0.67;Matches
112;Andriy Boryachuk\Andriy-Boryachuk;ua UKR;DFFW;Rizespor;23;1996;1;7;7;0.3;0.1;0;;1;7;1;0.00;0;0;0;0.00;+0.65;Matches
113;Tyler Boyd\Tyler-Boyd;us USA;MF;Beşiktaş;24;1994;13;565;43;25.1;6.3;7;68;6;15;12;1.54;11;12;-1;-0.16;-0.64;Matches
114;Tomáš Břečka\Tomas-Brecka;cz CZE;DF;Kasımpaşa;25;1994;7;553;79;25.6;6.1;7;79;0;;0;0.71;5;15;-10;-1.63;-1.18;Matches
115;Hüseyin Bulut\Huseyin-Bulut;de GER;MF;Göztepe;20;1999;0;;;;;0;;0;;1;;;;;;;Matches
116;Onur Bulut\Onur-Bulut;tr TUR;DF;Alanyaspor;25;1994;14;868;62;40.2;9.6;9;86;5;20;9;1.50;17;12;+5;+0.52;-0.39;Matches
117;Talha Bulut\Talha-Bulut;tr TUR;FW;Antalyaspor;18;2001;0;;;;;0;;0;;1;;;;;;;Matches
118;Umut Bulut\Umut-Bulut;tr TUR;FW;Yeni Mal'spor;36;1983;6;391;65;18.9;4.3;4;82;2;32;0;0.00;2;8;-6;-1.38;-1.76;Matches
119;Umut Bulut\Umut-Bulut;tr TUR;MFFW;Kayserispor;36;1983;11;905;82;41.9;10.1;11;82;0;;1;0.55;7;19;-12;-1.19;+0.17;Matches
120;Mustafa Burak Bozan\Mustafa-Burak-Bozan;tr TUR;GK;Gaziantep FK;18;2000;0;;;;;0;;0;;9;;;;;;;Matches
121;Adem Büyük\Adem-Buyuk;tr TUR;FWMF;Galatasaray;31;1987;20;844;42;39.1;9.4;8;86;12;13;4;2.05;17;6;+11;+1.17;+0.28;Matches
122;Musa Çağıran\Musa-Cagiran;tr TUR;MF;Alanyaspor;26;1992;13;329;25;15.2;3.7;3;70;10;12;7;1.38;5;4;+1;+0.27;-0.56;Matches
123;Rahman Çağıran\Rahman-Cagiran;tr TUR;MF;Yeni Mal'spor;24;1995;5;123;25;5.9;1.4;1;59;4;16;9;2.20;5;1;+4;+2.93;+3.07;Matches
124;Oğulcan Çağlayan\Ogulcan-Caglayan;tr TUR;FWMF;Rizespor;23;1996;18;1142;63;55.2;12.7;13;77;5;29;3;1.00;15;19;-4;-0.32;+0.75;Matches
125;Júnior Caiçara\Junior-Caicara;br BRA;DF;Başakşehir;30;1989;23;2070;90;95.8;23.0;23;90;0;;0;2.00;44;24;+20;+0.87;-1.13;Matches
126;Uğurcan Çakır\Ugurcan-Cakir;tr TUR;GK;Trabzonspor;23;1996;22;1946;88;94.0;21.6;22;88;0;;0;2.05;48;24;+24;+1.11;-2.52;Matches
127;Burak Çalık\Burak-Calik;tr TUR;MF;Denizlispor;30;1989;3;88;29;4.1;1.0;1;67;2;11;13;1.33;0;1;-1;-1.02;-0.68;Matches
