"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Min";"Mn/MP";"Min%";"90s";"Starts";"Mn/Start";"Subs";"Mn/Sub";"unSub";"PPM";"onG";"onGA";"+/-";"+/-90";"On-Off";"onxG";"onxGA";"xG+/-";"xG+/-90";"On-Off-ex";"Matches"
506;Nazim Sangaré\Nazim-Sangare;tr TUR;DF;Antalyaspor;25;1994;17;1530;90;70.8;17.0;17;90;0;;0;0.82;15;33;-18;-1.06;-1.49;Matches
507;Bubacarr Sanneh\Bubacarr-Sanneh;gm GAM;DF;Göztepe;24;1994;2;180;90;8.7;2.0;2;90;0;;5;0.00;0;4;-4;-2.00;-2.38;Matches
508;Cristian Săpunaru\Cristian-Sapunaru;ro ROU;DF;Kayserispor;35;1984;4;360;90;16.7;4.0;4;90;0;;1;2.00;6;4;+2;+0.50;+2.15;Matches
509;Cristian Săpunaru\Cristian-Sapunaru;ro ROU;DF;Denizlispor;35;1984;14;1155;83;53.5;12.8;13;87;1;27;0;1.29;12;18;-6;-0.47;-0.20;Matches
510;Marcelo Saracchi\Marcelo-Saracchi;uy URU;DF;Galatasaray;21;1998;5;346;69;16.0;3.8;5;69;0;;0;3.00;10;2;+8;+2.08;+1.29;Matches
511;Veysel Sarı\Veysel-Sari;tr TUR;DF;Kasımpaşa;31;1988;13;973;75;45.0;10.8;11;86;2;14;0;0.92;15;23;-8;-0.74;+0.02;Matches
512;Veysel Sarı\Veysel-Sari;tr TUR;DF;Antalyaspor;31;1988;5;450;90;20.8;5.0;5;90;0;;1;1.80;9;5;+4;+0.80;+1.80;Matches
513;Yusuf Sari\Yusuf-Sari;tr TUR;MFFW;Trabzonspor;20;1998;13;693;53;33.5;7.7;8;73;5;22;2;1.92;16;7;+9;+1.17;-0.14;Matches
514;Zvonimir Šarlija\Zvonimir-Sarlija;hr CRO;DF;Kasımpaşa;22;1996;2;130;65;6.0;1.4;1;90;1;40;1;0.00;1;5;-4;-2.77;-2.15;Matches
515;Ali Şaşal Vural\Ali-Sasal-Vural;tr TUR;GK;Sivasspor;29;1990;0;;;;;0;;0;;23;;;;;;;Matches
516;Yan Sasse\Yan-Sasse;br BRA;MFFW;Rizespor;22;1997;10;386;39;18.6;4.3;3;73;7;24;4;0.60;4;13;-9;-2.10;-1.78;Matches
517;Allahyar Sayyadmanesh\Allahyar-Sayyadmanesh;ir IRN;FW;Fenerbahçe;18;2001;0;;;;;0;;0;;4;;;;;;;Matches
518;Ezequiel Scarione\Ezequiel-Scarione;ar ARG;MFFW;Ankaragücü;34;1985;6;265;44;11.8;2.9;3;74;3;14;4;1.00;5;3;+2;+0.68;+1.81;Matches
519;Marko Šćepović\Marko-Scepovic;rs SRB;FW;Rizespor;28;1991;10;356;36;17.2;4.0;3;71;7;20;4;0.50;1;5;-4;-1.01;-0.43;Matches
520;Léo Schwechlen\Leo-Schwechlen;fr FRA;DF;Göztepe;30;1989;5;450;90;21.7;5.0;5;90;0;;18;1.20;5;6;-1;-0.20;-0.48;Matches
521;Erdem Seçgin\Erdem-Secgin;tr TUR;MF;Beşiktaş;19;2000;0;;;;;0;;0;;6;;;;;;;Matches
522;Jesse Sekidika\Jesse-Sekidika;ng NGA;FW;Galatasaray;23;1996;3;14;5;0.6;0.2;0;;3;5;3;3.00;1;0;+1;+6.43;+5.46;Matches
523;Ahmet Şen\Ahmet-Sen;tr TUR;GK;Galatasaray;20;1999;0;;;;;0;;0;;1;;;;;;;Matches
524;Cenk Şen\Cenk-Sen;tr TUR;MF;Antalyaspor;18;2000;0;;;;;0;;0;;1;;;;;;;Matches
525;Tarkan Serbest\Tarkan-Serbest;tr TUR;MF;Kasımpaşa;25;1994;6;428;71;19.8;4.8;5;80;1;29;1;0.67;3;14;-11;-2.31;-1.95;Matches
526;Jean Seri\Jean-Seri;ci CIV;MF;Galatasaray;28;1991;17;1182;70;54.7;13.1;13;84;4;22;2;2.29;30;5;+25;+1.90;+2.00;Matches
527;Stéphane Sessègnon\Stephane-Sessegnon;bj BEN;MF;Gençlerbirliği;35;1984;23;2055;89;95.1;22.8;23;89;0;;0;1.17;31;39;-8;-0.35;+1.36;Matches
528;Mats Seuntjens\Mats-Seuntjens;nl NED;MF;Gençlerbirliği;27;1992;11;266;24;12.3;3.0;3;56;8;12;13;1.09;6;4;+2;+0.68;+1.25;Matches
529;Selahattin Seyhun\Selahattin-Seyhun;tr TUR;FW;Kayserispor;20;1999;1;13;13;0.6;0.1;0;;1;13;1;0.00;1;1;0;0.00;+1.30;Matches
530;Levan Shengelia\Levan-Shengelia;ge GEO;MF;Konyaspor;23;1995;16;938;59;43.4;10.4;10;77;6;28;4;1.13;11;13;-2;-0.19;+0.62;Matches
531;Charles Fernando Basílio da Silva\Charles-Fernando-Basilio-da-Silva;br BRA;MF;Antalyaspor;34;1985;17;1240;73;57.4;13.8;14;85;3;18;4;0.94;12;27;-15;-1.09;-1.09;Matches
532;Doğukan Sınık\Dogukan-Sinik;tr TUR;MF;Antalyaspor;20;1999;14;716;51;33.1;8.0;8;78;6;16;5;1.00;5;15;-10;-1.26;-0.95;Matches
533;Giovanni Sio\Giovanni-Sio;ci CIV;MFFW;Gençlerbirliği;30;1989;20;1582;79;73.2;17.6;18;84;2;31;0;1.15;25;27;-2;-0.11;+1.13;Matches
534;Emmanouil Siopis\Emmanouil-Siopis;gr GRE;MF;Alanyaspor;25;1994;22;1913;87;88.6;21.3;21;89;1;35;0;1.64;36;21;+15;+0.71;-0.39;Matches
535;Jailson Siqueira\Jailson-Siqueira;br BRA;DF;Fenerbahçe;23;1995;21;1472;70;68.1;16.4;15;90;6;20;3;1.71;27;19;+8;+0.49;-0.16;Matches
536;Mario Šitum\Mario-Situm;hr CRO;MFDF;Kayserispor;27;1992;7;401;57;18.6;4.5;5;76;2;11;0;1.29;6;12;-6;-1.35;-0.07;Matches
537;Guilherme Sityá\Guilherme-Sitya;pt POR;DF;Konyaspor;29;1990;5;450;90;20.8;5.0;5;90;0;;1;0.80;3;5;-2;-0.40;+0.18;Matches
538;Milan Škoda\Milan-Skoda;cz CZE;FW;Rizespor;33;1986;6;536;89;25.9;6.0;6;89;0;;0;0.67;7;11;-4;-0.67;-0.03;Matches
539;Martin Škrtel\Martin-Skrtel;sk SVK;DF;Başakşehir;34;1984;12;893;74;41.3;9.9;10;88;2;7;2;2.17;21;9;+12;+1.21;+0.50;Matches
540;Nejc Skubic\Nejc-Skubic;si SVN;DF;Konyaspor;30;1989;22;1952;89;90.4;21.7;22;89;0;;1;0.95;18;29;-11;-0.51;+0.36;Matches
541;Petar Škuletić\Petar-Skuletic;rs SRB;FW;Sivasspor;29;1990;1;27;27;1.3;0.3;0;;1;27;0;0.00;0;2;-2;-6.67;-7.55;Matches
542;José Sosa\Jose-Sosa;ar ARG;MF;Trabzonspor;34;1985;21;1828;87;88.3;20.3;21;87;0;;0;2.00;47;22;+25;+1.23;-0.26;Matches
543;André Sousa\Andre-Sousa;pt POR;MF;Gaziantep FK;29;1990;5;436;87;20.2;4.8;5;87;0;;0;1.40;8;8;0;0.00;+0.21;Matches
544;Claudemir de Souza\Claudemir-de-Souza;br BRA;MF;Sivasspor;31;1988;5;154;31;7.1;1.7;0;;5;31;1;1.40;5;2;+3;+1.75;+1.04;Matches
545;Furkan Soyalp\Furkan-Soyalp;tr TUR;FWMF;Başakşehir;24;1995;1;24;24;1.1;0.3;0;;1;24;1;0.00;0;2;-2;-7.50;-8.51;Matches
546;Furkan Soyalp\Furkan-Soyalp;tr TUR;MF;Gaziantep FK;24;1995;9;232;26;10.7;2.6;3;61;6;8;7;1.00;3;4;-1;-0.39;-0.25;Matches
547;Adam Stachowiak\Adam-Stachowiak;pl POL;GK;Denizlispor;32;1986;24;2160;90;100.0;24.0;24;90;0;;0;1.13;23;32;-9;-0.37;;Matches
548;Bogdan Stancu\Bogdan-Stancu;ro ROU;FWMF;Gençlerbirliği;32;1987;17;1252;74;58.0;13.9;14;85;3;21;1;1.41;27;20;+7;+0.50;+2.19;Matches
549;Miloš Stanojević\Milos-Stanojevic;rs SRB;MF;Ankaragücü;25;1993;1;35;35;1.6;0.4;1;35;0;;3;0.00;0;0;0;0.00;+0.93;Matches
550;Daniel Sturridge\Daniel-Sturridge;eng ENG;MFFW;Trabzonspor;29;1989;11;521;47;25.2;5.8;7;64;4;18;3;2.18;16;7;+9;+1.55;+0.39;Matches
551;Alexander Sørloth\Alexander-Sorloth;no NOR;FW;Trabzonspor;23;1995;23;2050;89;99.0;22.8;23;89;0;;0;2.09;54;23;+31;+1.36;+10.36;Matches
552;Montassar Talbi\Montassar-Talbi;tn TUN;DF;Rizespor;21;1998;16;1440;90;69.6;16.0;16;90;0;;1;1.00;18;28;-10;-0.62;+0.09;Matches
553;Yusuf Talum\Yusuf-Talum;tr TUR;MF;Göztepe;17;2001;0;;;;;0;;0;;2;;;;;;;Matches
554;Emre Taşdemir\Emre-Tasdemir;tr TUR;DF;Kayserispor;23;1995;5;450;90;20.8;5.0;5;90;0;;1;1.60;6;7;-1;-0.20;+1.38;Matches
555;Emre Taşdemir\Emre-Tasdemir;tr TUR;MFDF;Galatasaray;23;1995;6;264;44;12.2;2.9;3;84;3;4;8;1.67;6;4;+2;+0.68;-0.36;Matches
556;Ertuğrul Taşkıran\Ertugrul-Taskiran;tr TUR;GK;Konyaspor;29;1989;2;177;89;8.2;2.0;1;90;1;87;20;0.00;1;7;-6;-3.05;-2.73;Matches
557;Mahmut Tekdemir\Mahmut-Tekdemir;tr TUR;MF;Başakşehir;31;1988;15;1281;85;59.3;14.2;15;85;0;;2;2.27;28;12;+16;+1.12;+0.51;Matches
558;Harun Tekin\Harun-Tekin;tr TUR;GK;Fenerbahçe;30;1989;0;;;;;0;;0;;23;;;;;;;Matches
559;Thuram\Thuram;br BRA;FW;Konyaspor;28;1991;6;416;69;19.3;4.6;4;87;2;35;1;1.17;0;4;-4;-0.87;-0.40;Matches
560;Mickaël Tirpan\Mickael-Tirpan;be BEL;MFDF;Kasımpaşa;25;1993;6;530;88;24.5;5.9;6;88;0;;0;0.83;5;9;-4;-0.68;+0.09;Matches
561;Titi\Titi;br BRA;DF;Göztepe;31;1988;21;1890;90;91.3;21.0;21;90;0;;0;1.48;26;24;+2;+0.10;-0.90;Matches
562;Dorukhan Toköz\Dorukhan-Tokoz;tr TUR;MFDF;Beşiktaş;23;1996;6;484;81;21.5;5.4;6;81;0;;0;0.83;5;10;-5;-0.93;-1.59;Matches
563;Mehmet Topal\Mehmet-Topal;tr TUR;MFDF;Başakşehir;33;1986;15;924;62;42.8;10.3;10;82;5;21;5;2.00;16;10;+6;+0.58;-0.58;Matches
564;Emir Topçu\Emir-Topcu;tr TUR;DF;Rizespor;18;2000;0;;;;;0;;0;;2;;;;;;;Matches
565;Azad Toptik\Azad-Toptik;de GER;MF;Kasımpaşa;20;1999;0;;;;;0;;0;;13;;;;;;;Matches
566;Gökhan Töre\Gokhan-Tore;tr TUR;MFFW;Yeni Mal'spor;27;1992;13;718;55;34.7;8.0;8;73;5;27;2;0.77;10;13;-3;-0.38;-0.64;Matches
567;Tunay Torun\Tunay-Torun;tr TUR;FWMF;Rizespor;29;1990;1;25;25;1.2;0.3;0;;1;25;2;0.00;1;4;-3;-10.80;-10.27;Matches
568;Alin Toșca\Alin-Tosca;ro ROU;DF;Gaziantep FK;27;1992;24;2160;90;100.0;24.0;24;90;0;;0;1.29;35;39;-4;-0.17;;Matches
569;Cafer Tosun\Cafer-Tosun;tr TUR;MF;Trabzonspor;19;1999;2;16;8;0.8;0.2;0;;2;8;5;3.00;1;0;+1;+5.63;+4.40;Matches
570;Zargo Touré\Zargo-Toure;sn SEN;DF;Gençlerbirliği;29;1989;23;2066;90;95.6;23.0;23;90;0;;0;1.04;26;42;-16;-0.70;-6.44;Matches
571;Eren Tozlu\Eren-Tozlu;tr TUR;FW;Yeni Mal'spor;28;1990;6;114;19;5.5;1.3;0;;6;19;7;0.33;3;2;+1;+0.79;+0.79;Matches
572;Zlatko Tripić\Zlatko-Tripic;no NOR;FWMF;Göztepe;26;1992;2;13;7;0.6;0.1;0;;2;7;3;1.50;0;0;0;0.00;-0.18;Matches
573;Ozan Tufan\Ozan-Tufan;tr TUR;MFDF;Fenerbahçe;24;1995;24;2155;90;99.8;23.9;24;90;0;;0;1.63;43;30;+13;+0.54;+0.54;Matches
574;Fatih Tultak\Fatih-Tultak;tr TUR;DF;Ankaragücü;18;2001;0;;;;;0;;0;;5;;;;;;;Matches
575;Ali Turan\Ali-Turan;tr TUR;DF;Konyaspor;35;1983;14;1063;76;49.2;11.8;13;82;1;0;7;1.00;11;17;-6;-0.51;+0.07;Matches
576;Arda Turan\Arda-Turan;tr TUR;MF;Başakşehir;32;1987;9;179;20;8.3;2.0;2;56;7;10;1;1.89;3;6;-3;-1.51;-2.64;Matches
577;Atila Turan\Atila-Turan;tr TUR;DF;Ankaragücü;27;1992;4;149;37;6.6;1.7;1;90;3;20;1;1.50;1;4;-3;-1.81;-0.96;Matches
578;Atila Turan\Atila-Turan;tr TUR;DFMF;Kayserispor;27;1992;5;351;70;16.3;3.9;4;84;1;16;5;0.40;1;8;-7;-1.79;-0.60;Matches
579;Hüseyin Türkmen\Huseyin-Turkmen;tr TUR;DF;Trabzonspor;21;1998;20;1667;83;80.5;18.5;18;90;2;24;3;2.30;47;19;+28;+1.51;+1.29;Matches
580;Deniz Turuc\Deniz-Turuc;tr TUR;MF;Fenerbahçe;26;1993;18;899;50;41.6;10.0;8;79;10;27;5;1.39;17;15;+2;+0.20;-0.58;Matches
581;Patrick Twumasi\Patrick-Twumasi;gh GHA;MFFW;Gaziantep FK;25;1994;21;1429;68;66.2;15.9;16;81;5;27;2;1.29;20;24;-4;-0.25;-0.25;Matches
582;Georgios Tzavellas\Georgios-Tzavellas;gr GRE;DF;Alanyaspor;31;1987;10;769;77;35.6;8.5;8;90;2;25;14;1.50;11;9;+2;+0.23;-0.80;Matches
583;Salih Uçan\Salih-Ucan;tr TUR;MF;Alanyaspor;25;1994;17;666;39;30.8;7.4;7;70;10;18;3;2.00;18;5;+13;+1.76;+1.46;Matches
584;Uğur Uçar\Ugur-Ucar;tr TUR;DF;Başakşehir;32;1987;1;;0;0.0;0.0;0;;1;0;18;1.00;1;1;0;;;Matches
585;Alper Uludağ\Alper-Uludag;tr TUR;DF;Konyaspor;28;1990;12;898;75;41.6;10.0;11;81;1;4;9;1.17;10;15;-5;-0.50;+0.07;Matches
586;Aminu Umar\Aminu-Umar;ng NGA;MF;Rizespor;24;1995;18;1346;75;65.0;15.0;15;84;3;27;0;0.94;16;20;-4;-0.27;+1.10;Matches
587;İsmail Ünal\Ismail-Unal;tr TUR;GK;Alanyaspor;21;1997;0;;;;;0;;0;;1;;;;;;;Matches
588;Veysel Ünal\Veysel-Unal;tr TUR;FW;Alanyaspor;18;2001;0;;;;;0;;0;;9;;;;;;;Matches
589;Onur Ural\Onur-Ural;tr TUR;DF;Kasımpaşa;22;1997;0;;;;;0;;0;;2;;;;;;;Matches
590;Kaan Uykur\Kaan-Uykur;tr TUR;DF;Ankaragücü;21;1998;0;;;;;0;;0;;1;;;;;;;Matches
591;Necip Uysal\Necip-Uysal;tr TUR;DFMF;Beşiktaş;28;1991;9;396;44;17.6;4.4;4;90;5;7;15;1.67;4;8;-4;-0.91;-1.49;Matches
592;Anthony Uzodimma\Anthony-Uzodimma;ng NGA;MF;Kayserispor;20;1999;1;57;57;2.6;0.6;1;57;0;;2;0.00;0;2;-2;-3.16;-1.92;Matches
593;Fıratcan Üzüm\Firatcan-Uzum;tr TUR;MF;Trabzonspor;20;1999;3;21;7;1.0;0.2;0;;3;7;15;1.33;0;1;-1;-4.29;-5.60;Matches
594;Ömer Uzun\Omer-Uzun;tr TUR;MF;Kayserispor;19;2000;2;89;45;4.1;1.0;1;86;1;3;5;0.00;2;6;-4;-4.04;-2.87;Matches
595;Olivier Veigneau\Olivier-Veigneau;fr FRA;DF;Kasımpaşa;34;1985;5;333;67;15.4;3.7;3;90;2;32;10;0.20;4;9;-5;-1.35;-0.71;Matches
596;Amedej Vetrih\Amedej-Vetrih;si SVN;MF;Rizespor;28;1990;17;1226;72;59.2;13.6;15;81;2;8;1;1.24;12;18;-6;-0.44;+0.52;Matches
597;Domagoj Vida\Domagoj-Vida;hr CRO;DF;Beşiktaş;30;1989;24;2052;86;91.2;22.8;24;86;0;;0;1.75;36;27;+9;+0.39;+0.85;Matches
598;Hugo Vieira\Hugo-Vieira;pt POR;FW;Sivasspor;31;1988;0;;;;;0;;0;;15;;;;;;;Matches
599;Miguel Vieira\Miguel-Vieira;pt POR;DF;Başakşehir;28;1990;1;90;90;4.2;1.0;1;90;0;;9;0.00;1;2;-1;-1.00;-2.00;Matches
600;Edin Višća\Edin-Visca;ba BIH;MF;Başakşehir;29;1990;24;2146;89;99.4;23.8;24;89;0;;0;2.04;46;23;+23;+0.96;+7.39;Matches
601;Güray Vural\Guray-Vural;tr TUR;MFDF;Gaziantep FK;31;1988;19;1419;75;65.7;15.8;19;75;0;;0;1.53;24;17;+7;+0.44;+1.78;Matches
602;Rémi Walter\Remi-Walter;fr FRA;MF;Yeni Mal'spor;24;1995;3;188;63;9.1;2.1;2;82;1;25;1;0.00;2;2;0;0.00;-0.05;Matches
603;Welinton\Welinton;br BRA;DF;Alanyaspor;30;1989;21;1857;88;86.0;20.6;21;88;0;;1;1.67;37;21;+16;+0.78;+0.18;Matches
604;Kamil Wilczek\Kamil-Wilczek;pl POL;FW;Göztepe;31;1988;5;179;36;8.6;2.0;2;70;3;13;0;1.60;2;2;0;0.00;-0.19;Matches
605;Güven Yalçın\Guven-Yalcin;tr TUR;FWMF;Beşiktaş;20;1999;13;496;38;22.0;5.5;5;89;8;7;12;1.77;8;11;-3;-0.54;-1.11;Matches
606;Robin Yalçın\Robin-Yalcin;de GER;MFDF;Yeni Mal'spor;25;1994;21;1853;88;89.5;20.6;21;88;0;;0;1.10;32;29;+3;+0.15;+0.98;Matches
607;Taha Yalçıner\Taha-Yalciner;tr TUR;MF;Alanyaspor;32;1987;0;;;;;0;;0;;2;;;;;;;Matches
608;Mert Yandaş\Mert-Yandas;tr TUR;MF;Sivasspor;24;1994;23;1978;86;91.6;22.0;23;86;0;;0;1.96;37;24;+13;+0.59;-2.38;Matches
609;Barış Yardımcı\Baris-Yardimci;tr TUR;DF;Sivasspor;26;1992;1;10;10;0.5;0.1;1;10;0;;4;1.00;0;0;0;0.00;-0.80;Matches
610;Erencan Yardimci\Erencan-Yardimci;tr TUR;FW;Galatasaray;17;2002;0;;;;;0;;0;;2;;;;;;;Matches
611;Ali Yasar\Ali-Yasar;be BEL;DF;Konyaspor;24;1995;3;17;6;0.8;0.2;0;;3;6;10;0.67;1;1;0;0.00;+0.55;Matches
612;Karahan Yasir Subaşı\Karahan-Yasir-Subasi;tr TUR;DF;Kayserispor;23;1996;15;1249;83;57.8;13.9;14;87;1;25;8;0.60;15;38;-23;-1.66;-0.87;Matches
613;Mustapha Yatabaré\Mustapha-Yatabare;ml MLI;FW;Sivasspor;33;1986;23;2007;87;92.9;22.3;23;87;0;;0;1.96;40;25;+15;+0.67;-1.68;Matches
614;Zeki Yavru\Zeki-Yavru;tr TUR;DFMF;Denizlispor;27;1991;21;1599;76;74.0;17.8;19;84;2;2;3;1.29;14;23;-9;-0.51;-0.51;Matches
615;Uğurcan Yazgılı\Ugurcan-Yazgili;tr TUR;DF;Kasımpaşa;20;1999;1;;0;0.0;0.0;0;;1;0;16;0.00;0;0;0;;;Matches
616;Erdoğan Yeşilyurt\Erdogan-Yesilyurt;tr TUR;MFFW;Sivasspor;25;1993;20;939;47;43.5;10.4;11;69;9;20;1;2.15;21;15;+6;+0.58;-0.38;Matches
617;Abdullah Yiğiter\Abdullah-Yigiter;tr TUR;GK;Fenerbahçe;19;2000;0;;;;;0;;0;;1;;;;;;;Matches
618;Muammer Yıldırım\Muammer-Yildirim;tr TUR;GK;Sivasspor;28;1990;1;45;45;2.1;0.5;0;;1;45;19;3.00;2;0;+2;+4.00;+3.28;Matches
619;Murat Yıldırım\Murat-Yildirim;tr TUR;MF;Yeni Mal'spor;32;1987;14;788;56;38.1;8.8;8;82;6;22;6;1.36;15;13;+2;+0.23;+0.30;Matches
620;Ahmet Yılmaz Çalık\Ahmet-Yilmaz-Calik;tr TUR;DF;Galatasaray;25;1994;7;382;55;17.7;4.2;4;90;3;7;17;2.14;8;3;+5;+1.18;+0.22;Matches
621;Burak Yılmaz\Burak-Yilmaz;tr TUR;FW;Beşiktaş;34;1985;19;1609;85;71.5;17.9;18;88;1;32;0;1.74;26;22;+4;+0.22;-0.34;Matches
622;Haydar Yılmaz\Haydar-Yilmaz;tr TUR;GK;Alanyaspor;35;1984;0;;;;;0;;0;;15;;;;;;;Matches
623;Haydar Yılmaz\Haydar-Yilmaz;tr TUR;GK;Gaziantep FK;35;1984;0;;;;;0;;0;;7;;;;;;;Matches
624;Kartal Yılmaz\Kartal-Yilmaz;tr TUR;MF;Beşiktaş;18;2000;1;7;7;0.3;0.1;0;;1;7;12;3.00;0;0;0;0.00;-0.32;Matches
625;Oğuz Yılmaz\Oguz-Yilmaz;tr TUR;DF;Denizlispor;26;1993;18;1572;87;72.8;17.5;17;90;1;42;6;1.11;17;26;-9;-0.52;-0.52;Matches
626;Rıdvan Yılmaz\Ridvan-Yilmaz;tr TUR;DF;Beşiktaş;18;2001;1;90;90;4.0;1.0;1;90;0;;6;0.00;1;2;-1;-1.00;-1.37;Matches
627;Sefa Yılmaz\Sefa-Yilmaz;tr TUR;MFFW;Gençlerbirliği;29;1990;11;548;50;25.4;6.1;7;74;4;7;9;1.27;5;10;-5;-0.82;-0.54;Matches
628;Mustafa Yumlu\Mustafa-Yumlu;tr TUR;DF;Denizlispor;31;1987;18;1324;74;61.3;14.7;15;88;3;2;4;1.44;16;16;0;0.00;+0.97;Matches
629;Hasan Yurtseven\Hasan-Yurtseven;tr TUR;MF;Gaziantep FK;18;2001;0;;;;;0;;0;;9;;;;;;;Matches
630;Utku Yuvakuran\Utku-Yuvakuran;tr TUR;GK;Beşiktaş;21;1997;1;90;90;4.0;1.0;1;90;0;;24;0.00;0;3;-3;-3.00;-3.46;Matches
631;Miha Zajc\Miha-Zajc;si SVN;MF;Fenerbahçe;25;1994;4;107;27;5.0;1.2;0;;4;27;16;1.25;3;0;+3;+2.52;+2.08;Matches
632;Ümran Zambak\Umran-Zambak;nl NED;MF;Kayserispor;18;2000;1;4;4;0.2;0.0;0;;1;4;1;0.00;0;1;-1;-22.50;-21.25;Matches
633;Ulaş Zengin\Ulas-Zengin;tr TUR;DF;Gaziantep FK;22;1997;0;;;;;0;;0;;23;;;;;;;Matches
634;Leonard Zuta\Leonard-Zuta;mk MKD;DFMF;Konyaspor;26;1992;0;;;;;0;;0;;1;;;;;;;Matches
635;Daniel Łukasik\Daniel-Lukasik;pl POL;MF;Ankaragücü;28;1991;6;534;89;23.7;5.9;6;89;0;;0;1.17;4;7;-3;-0.51;+0.54;Matches