Rk;Player;Nation;Pos;Squad;Age;Born;90s;Att;Pass Types-Live;Pass Types-Dead;Pass Types-FK;Pass Types-TB;Pass Types-Press;Pass Types-Sw;Pass Types-Crs;Pass Types-CK;Corner Kicks-In;Corner Kicks-Out;Corner Kicks-Str;Height-Ground;Height-Low;Height-High;Body Parts-Left;Body Parts-Right;Body Parts-Head;Body Parts-TI;Body Parts-Other;Cmp;Outcomes-Off;Outcomes-Out;Outcomes-Int;Outcomes-Blocks;Matches;
1;Patrick van Aanholt\Patrick-van-Aanholt;nl NED;DF;tr Galatasaray;31-035;1990;2.0;103;86;17;1;0;15;3;1;1;0;1;0;75;15;13;76;11;0;15;0;84;0;1;1;3;Matches
2;Liel Abada\Liel-Abada;il ISR;FWMF;sct Celtic;20-000;2001;1.0;45;43;2;0;0;10;2;6;0;0;0;0;30;9;6;11;32;0;2;0;30;0;1;4;2;Matches
3;Pape Abou Cisse\Pape-Abou-Cisse;sn SEN;DF;gr Olympiacos;26-019;1995;2.0;89;83;6;6;0;8;6;1;0;0;0;0;59;8;22;34;49;3;0;0;72;1;3;2;1;Matches
4;Joel Abu Hanna\Joel-Abu-Hanna;il ISR;DF;pl Legia Warsaw;23-254;1998;0.1;6;5;1;0;0;1;0;0;0;0;0;0;2;0;4;3;1;1;1;0;3;0;0;1;0;Matches
5;Francesco Acerbi\Francesco-Acerbi;it ITA;DF;it Lazio;33-235;1988;2.0;149;142;7;6;1;6;9;0;0;0;0;0;112;13;24;113;28;6;1;0;141;0;2;1;0;Matches
6;Arijan Ademi\Arijan-Ademi;mk MKD;MF;hr Dinamo Zagreb;30-127;1991;1.7;61;59;2;1;0;8;0;0;0;0;0;0;51;5;5;13;43;4;1;0;54;1;1;1;1;Matches
7;Amine Adli\Amine-Adli;fr FRA;FW;de Leverkusen;21-146;2000;0.9;36;36;0;0;0;3;0;0;0;0;0;0;32;4;0;34;2;0;0;0;29;0;0;2;3;Matches
8;David Affengruber\David-Affengruber;at AUT;DF;at Sturm Graz;20-198;2001;2.0;77;73;4;4;0;6;0;0;0;0;0;0;55;4;18;7;59;8;0;0;58;0;4;2;1;Matches
9;Ruben Aguilar\Ruben-Aguilar;fr FRA;DF;fr Monaco;28-160;1993;1.5;158;129;29;6;0;10;4;4;2;0;2;0;109;22;27;4;128;4;21;0;139;0;1;4;1;Matches
10;Cheikh Ahmadou Dieng\Cheikh-Ahmadou-Dieng;sn SEN;FW;fr Marseille;21-194;2000;1.6;35;32;3;0;0;6;1;1;0;0;0;0;24;10;1;1;29;0;1;1;30;0;0;1;2;Matches
11;Emanuel Aiwum\Emanuel-Aiwum;at AUT;DFMF;at Rapid Wien;20-282;2000;2.0;94;82;12;2;0;4;4;0;0;0;0;0;61;15;18;9;67;8;10;0;76;0;3;1;3;Matches
12;Albian Ajeti\Albian-Ajeti;ch SUI;FW;sct Celtic;24-219;1997;1.2;14;9;5;0;0;3;0;0;0;0;0;0;11;3;0;2;11;1;0;0;13;0;0;0;0;Matches
13;Paul Akouokou\Paul-Akouokou;ci CIV;MF;es Betis;23-287;1997;0.6;36;36;0;0;0;2;1;0;0;0;0;0;30;4;2;5;29;2;0;0;32;0;0;0;0;Matches
14;Jean-Daniel Akpa-Akpro\Jean-Daniel-Akpa-Akpro;ci CIV;MF;it Lazio;28-357;1992;0.6;22;21;1;1;0;4;0;0;0;0;0;0;17;3;2;1;21;0;0;0;21;0;0;0;0;Matches
15;Kerem Aktürkoğlu\Kerem-Akturkoglu;tr TUR;FW;tr Galatasaray;22-347;1998;1.8;46;46;0;0;0;8;2;4;0;0;0;0;37;5;4;8;33;4;0;0;32;0;0;1;4;Matches
16;Lucas Alario\Lucas-Alario;ar ARG;FW;de Leverkusen;28-360;1992;1.5;26;24;2;0;0;4;1;1;0;0;0;0;19;5;2;1;22;2;0;0;19;0;1;3;0;Matches
17;Luis Alberto\Luis-Alberto;es ESP;MF;it Lazio;29-005;1992;1.4;90;81;9;3;0;9;3;3;6;2;3;0;76;3;11;2;86;2;0;0;79;1;0;5;0;Matches
18;Almoatasembellah Ali\Almoatasembellah-Ali;ly LBY;MF;pt Braga;25-180;1996;1.8;137;133;4;4;0;10;9;0;0;0;0;0;110;11;16;13;120;2;0;0;120;0;1;3;2;Matches
19;Dinis Almeida\Dinis-Almeida;pt POR;DF;be Antwerp;26-097;1995;2.0;112;106;6;6;0;10;3;0;0;0;0;0;85;8;19;9;94;6;0;0;102;0;1;1;0;Matches
20;Daniel Amartey\Daniel-Amartey;gh GHA;DF;eng Leicester City;26-286;1994;0.9;75;73;2;2;0;1;3;1;0;0;0;0;69;3;3;5;69;1;0;0;72;0;0;0;0;Matches
21;Nadiem Amiri\Nadiem-Amiri;de GER;MF;de Leverkusen;24-341;1996;0.4;26;26;0;0;0;2;0;0;0;0;0;0;24;2;0;7;18;0;0;1;24;0;0;1;0;Matches
22;Felipe Anderson\Felipe-Anderson;br BRA;FW;it Lazio;28-171;1993;1.7;89;86;3;0;0;11;1;10;0;0;0;0;66;14;9;17;67;2;2;1;63;0;1;11;4;Matches
23;Joel Andersson\Joel-Andersson;se SWE;DF;dk Midtjylland;24-326;1996;2.0;72;67;5;1;0;8;3;2;0;0;0;0;44;11;17;8;48;9;4;0;47;0;1;5;2;Matches
24;Komnen Andrić\Komnen-Andric;rs SRB;MF;hr Dinamo Zagreb;26-094;1995;0.1;3;3;0;0;0;1;0;0;0;0;0;0;3;0;0;1;2;0;0;0;3;0;0;0;0;Matches
25;Faustino Anjorin\Faustino-Anjorin;eng ENG;FW;ru Loko Moscow;19-314;2001;1.2;25;25;0;0;1;3;2;1;0;0;0;0;17;4;4;4;21;0;0;0;20;0;0;2;1;Matches
26;Taylan Antalyalı\Taylan-Antalyali;tr TUR;MF;tr Galatasaray;26-268;1995;1.9;105;104;1;1;0;18;3;0;0;0;0;0;87;7;11;16;88;0;0;0;96;0;1;2;2;Matches
27;Michail Antonio\Michail-Antonio;jm JAM;FW;eng West Ham;31-189;1990;1.6;39;39;0;0;0;12;2;3;0;0;0;0;20;12;7;5;27;3;0;1;29;0;1;1;4;Matches
28;Houssem Aouar\Houssem-Aouar;fr FRA;MF;fr Lyon;23-095;1998;2.0;105;103;2;2;0;21;2;1;0;0;0;0;95;4;6;18;86;1;0;0;89;0;2;3;3;Matches
29;Youssef El-Arabi\Youssef-El-Arabi;ma MAR;FW;gr Olympiacos;34-242;1987;1.0;22;20;2;0;0;3;0;0;0;0;0;0;12;4;6;4;17;1;0;0;16;0;0;3;1;Matches
30;Charles Aránguiz\Charles-Aranguiz;cl CHI;MF;de Leverkusen;32-169;1989;1.2;65;65;0;0;1;7;0;0;0;0;0;0;57;2;6;11;54;0;0;0;60;0;1;0;2;Matches
31;Kelvin Arase\Kelvin-Arase;at AUT;FWMF;at Rapid Wien;22-261;1999;1.6;42;40;2;0;0;9;0;0;0;0;0;0;30;9;3;4;33;3;2;0;35;0;0;2;2;Matches
32;Alphonse Areola\Alphonse-Areola;fr FRA;GK;eng West Ham;28-218;1993;1.0;27;23;4;0;0;1;2;0;0;0;0;0;9;0;18;2;22;0;0;1;18;0;2;0;0;Matches
33;Joe Aribo\Joe-Aribo;ng NGA;FWMF;sct Rangers;25-074;1996;1.7;73;72;1;1;0;18;0;0;0;0;0;0;60;10;3;52;16;2;0;1;61;1;0;3;1;Matches
34;Gerardo Arteaga\Gerardo-Arteaga;mx MEX;DF;be Genk;23-026;1998;2.0;101;82;19;2;0;10;0;3;0;0;0;0;61;17;23;78;4;2;17;0;84;0;0;3;2;Matches
35;Jonas Auer\Jonas-Auer;at AUT;DF;at Rapid Wien;21-059;2000;0.4;37;28;9;0;0;2;0;3;0;0;0;0;19;13;5;25;0;3;9;0;29;0;0;3;0;Matches
36;Serdar Aziz\Serdar-Aziz;tr TUR;DF;tr Fenerbahçe;30-345;1990;1.0;33;27;6;3;0;5;3;1;0;0;0;0;17;4;12;2;22;6;3;0;23;0;0;3;0;Matches
37;Ousseynou Ba\Ousseynou-Ba;sn SEN;DF;gr Olympiacos;25-326;1995;0.5;26;19;7;0;0;4;1;1;0;0;0;0;15;8;3;3;16;0;7;0;21;0;1;1;1;Matches
38;Ryan Babel\Ryan-Babel;nl NED;FW;tr Galatasaray;34-288;1986;0.2;13;13;0;0;0;3;1;0;0;0;0;0;10;0;3;2;8;2;0;0;8;0;1;1;0;Matches
39;Juninho Bacuna\Juninho-Bacuna;cw CUW;MF;sct Rangers;24-057;1997;0.4;20;20;0;0;0;4;1;0;0;0;0;0;15;1;4;2;16;1;0;0;13;1;1;1;0;Matches
40;Benoît Badiashile\Benoit-Badiashile;fr FRA;DF;fr Monaco;20-191;2001;1.0;40;39;1;0;0;8;1;0;0;0;0;0;25;2;13;28;7;1;1;0;32;0;1;0;0;Matches
41;Stéphane Badji\Stephane-Badji;sn SEN;MF;bg Ludogorets;31-258;1990;2.0;130;128;2;1;0;18;2;0;0;0;0;0;92;16;22;3;114;8;1;0;114;0;1;1;0;Matches
42;Zelimkhan Bakayev\Zelimkhan-Bakayev;ru RUS;MFDF;ru Spartak Moscow;25-094;1996;1.1;47;40;7;0;0;9;3;5;3;0;2;0;32;4;11;40;2;0;4;0;31;0;3;4;3;Matches
43;Mitchel Bakker\Mitchel-Bakker;nl NED;DF;de Leverkusen;21-105;2000;1.0;64;57;7;0;0;4;1;2;0;0;0;0;51;10;3;45;10;2;7;0;59;1;0;1;0;Matches
44;Leon Balogun\Leon-Balogun;ng NGA;DF;sct Rangers;33-097;1988;2.0;114;113;1;1;0;20;0;0;0;0;0;0;80;9;25;19;81;8;0;0;92;1;0;3;3;Matches
45;Dmitri Barinov\Dmitri-Barinov;ru RUS;DFMF;ru Loko Moscow;25-022;1996;2.0;98;93;5;5;0;1;1;0;0;0;0;0;80;5;13;10;84;4;0;0;88;1;2;0;1;Matches
46;Borna Barišić\Borna-Barisic;hr CRO;DF;sct Rangers;28-327;1992;2.0;106;75;31;4;0;16;6;11;5;2;3;0;52;26;28;78;5;0;22;0;82;0;3;3;3;Matches
47;Harvey Barnes\Harvey-Barnes;eng ENG;FW;eng Leicester City;23-298;1997;1.3;43;42;1;0;0;9;4;4;0;0;0;0;33;3;7;9;34;0;0;0;34;0;4;0;2;Matches
48;Ander Barrenetxea\Ander-Barrenetxea;es ESP;FW;es Real Sociedad;19-280;2001;0.2;7;7;0;0;0;0;0;1;0;0;0;0;6;0;1;1;6;0;0;0;7;0;0;0;0;Matches
49;Marc Bartra\Marc-Bartra;es ESP;DF;es Betis;30-261;1991;1.0;93;91;2;2;0;4;1;0;0;0;0;0;79;8;6;9;81;2;0;1;83;0;1;2;1;Matches
50;Toma Bašić\Toma-Basic;hr CRO;MF;it Lazio;24-312;1996;1.3;56;56;0;0;0;3;0;5;0;0;0;0;42;5;9;48;6;1;0;0;48;0;1;0;0;Matches
51;Calvin Bassey\Calvin-Bassey;it ITA;DF;sct Rangers;21-276;1999;1.0;61;61;0;0;0;3;3;0;0;0;0;0;45;3;13;46;8;6;0;0;53;0;2;1;0;Matches
52;Jelle Bataille\Jelle-Bataille;be BEL;DF;be Antwerp;22-136;1999;1.0;50;35;15;3;0;3;4;3;0;0;0;0;27;9;14;4;32;2;12;0;35;0;2;2;2;Matches
53;Martin Baturina\Martin-Baturina;hr CRO;MF;hr Dinamo Zagreb;18-229;2003;0.1;7;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;0;6;0;0;1;0;Matches
54;Altay Bayındır\Altay-Bayindir;tr TUR;GK;tr Fenerbahçe;23-172;1998;2.0;42;24;18;10;0;0;0;0;0;0;0;0;22;0;20;4;31;0;0;6;23;1;1;0;0;Matches
55;Alexis Beka Beka\Alexis-Beka-Beka;fr FRA;MF;ru Loko Moscow;20-188;2001;1.7;56;55;1;1;0;3;4;0;0;0;0;0;44;3;9;8;47;1;0;0;47;0;3;1;0;Matches
56;Karim Bellarabi\Karim-Bellarabi;de GER;FW;de Leverkusen;31-178;1990;0.6;17;17;0;0;0;0;0;2;0;0;0;0;11;4;2;2;14;1;0;0;13;0;1;0;1;Matches
57;Anis Ben Slimane\Anis-Ben-Slimane;tn TUN;MFFW;dk Brøndby;20-201;2001;1.1;38;37;1;1;1;3;1;1;0;0;0;0;30;5;3;9;27;1;0;1;24;1;0;3;4;Matches
58;Wissam Ben Yedder\Wissam-Ben-Yedder;fr FRA;FW;fr Monaco;31-052;1990;0.3;11;11;0;0;0;2;0;0;0;0;0;0;5;3;3;8;2;1;0;0;9;0;0;0;1;Matches
59;Saïd Benrahma\Said-Benrahma;dz ALG;FWMF;eng West Ham;26-054;1995;1.4;53;50;3;0;0;11;2;3;2;1;0;0;40;8;5;10;43;0;0;0;44;0;0;0;4;Matches
60;Mergim Berisha\Mergim-Berisha;de GER;MFFW;tr Fenerbahçe;23-145;1998;0.4;5;5;0;0;0;1;0;1;0;0;0;0;4;1;0;2;3;0;0;0;3;0;0;0;0;Matches
61;Ryan Bertrand\Ryan-Bertrand;eng ENG;DF;eng Leicester City;32-059;1989;1.0;53;38;15;0;0;10;2;0;2;1;1;0;31;13;9;34;4;2;13;0;39;0;3;3;2;Matches
62;Nir Bitton\Nir-Bitton;il ISR;DFMF;sct Celtic;29-338;1991;0.3;39;39;0;0;0;3;1;0;0;0;0;0;36;3;0;10;29;0;0;0;36;0;1;1;1;Matches
63;Miha Blažič\Miha-Blazic;si SVN;DF;hu Ferencváros;28-148;1993;2.0;87;83;4;3;0;6;2;0;0;0;0;0;64;4;19;1;82;3;1;0;70;0;0;2;1;Matches
64;Myron Boadu\Myron-Boadu;nl NED;FW;fr Monaco;20-262;2001;0.7;15;13;2;0;0;7;0;0;0;0;0;0;8;3;4;1;8;1;0;2;13;1;0;0;0;Matches
65;Jérôme Boateng\Jerome-Boateng;de GER;DF;fr Lyon;33-030;1988;0.7;55;55;0;0;0;0;1;0;0;0;0;0;40;6;9;12;40;2;0;1;47;0;1;1;0;Matches
66;Sacha Boey\Sacha-Boey;fr FRA;DF;tr Galatasaray;21-020;2000;0.7;25;19;6;0;0;3;0;0;0;0;0;0;17;6;2;4;15;0;6;0;22;0;0;1;1;Matches
67;Theo Bongonda\Theo-Bongonda;be BEL;FWMF;be Genk;25-317;1995;0.8;32;32;0;0;0;6;0;1;0;0;0;0;28;2;2;27;4;1;0;0;27;0;1;0;2;Matches
68;Milan Borjan\Milan-Borjan;ca CAN;GK;rs Red Star;33-345;1987;1.0;32;18;14;1;0;3;2;0;0;0;0;0;10;0;22;2;26;0;0;2;16;0;2;0;0;Matches
69;Rafael Borré\Rafael-Borre;co COL;FW;de Eint Frankfurt;26-018;1995;1.7;64;61;3;1;0;7;0;3;0;0;0;0;39;19;6;3;55;3;0;2;46;2;0;4;1;Matches
70;Artur Boruc\Artur-Boruc;pl POL;GK;pl Legia Warsaw;41-225;1980;1.0;40;24;16;5;0;1;2;0;0;0;0;0;17;3;20;7;24;0;0;8;26;0;2;1;0;Matches
71;Olivier Boscagli\Olivier-Boscagli;fr FRA;MFDF;nl PSV Eindhoven;23-319;1997;2.0;153;146;7;7;0;23;7;2;0;0;0;0;104;17;32;104;40;5;0;1;123;0;4;7;0;Matches
72;Endre Botka\Endre-Botka;hu HUN;DF;hu Ferencváros;27-039;1994;0.9;50;45;5;3;0;4;1;0;0;0;0;0;43;3;4;15;31;2;2;0;45;1;1;0;1;Matches
73;Andreas Bouchalakis\Andreas-Bouchalakis;gr GRE;MF;gr Olympiacos;28-181;1993;2.0;87;85;2;2;1;5;3;1;0;0;0;0;57;13;17;70;12;3;0;1;79;0;1;2;0;Matches
74;Jarrod Bowen\Jarrod-Bowen;eng ENG;FW;eng West Ham;24-287;1996;0.6;22;21;1;0;0;2;0;0;1;0;0;0;16;2;4;18;1;2;0;1;14;0;1;0;2;Matches
75;Claudio Bravo\Claudio-Bravo;cl CHI;GK;es Betis;38-173;1983;1.0;33;23;10;6;0;3;3;0;0;0;0;0;12;1;20;3;23;0;0;5;18;1;2;0;0;Matches
76;Bruma\Bruma;pt POR;FW;nl PSV Eindhoven;26-344;1994;0.0;9;9;0;0;0;5;0;0;0;0;0;0;5;2;2;1;7;0;0;0;6;0;0;1;1;Matches
77;Júnior Brumado\Junior-Brumado;br BRA;FW;dk Midtjylland;22-141;1999;1.8;33;32;1;1;0;8;1;4;0;0;0;0;20;8;5;11;18;1;0;0;26;0;0;1;0;Matches
78;Andreas Bruus\Andreas-Bruus;dk DEN;DF;dk Brøndby;22-260;1999;2.0;97;78;19;1;0;3;5;10;0;0;0;0;47;21;29;6;67;6;18;0;62;1;3;8;3;Matches
79;Aurélio Buta\Aurelio-Buta;pt POR;DF;be Antwerp;24-235;1997;2.0;125;99;26;2;0;13;1;4;0;0;0;0;72;33;20;8;87;5;24;0;101;0;4;4;3;Matches
80;Jean Butez\Jean-Butez;fr FRA;GK;be Antwerp;26-117;1995;2.0;81;62;19;6;0;6;3;0;0;0;0;0;28;5;48;7;59;0;0;8;55;0;1;1;0;Matches
81;Tobias Børkeeiet\Tobias-Borkeeiet;no NOR;DFMF;dk Brøndby;22-168;1999;0.3;14;14;0;0;0;2;0;0;0;0;0;0;9;4;1;1;10;3;0;0;13;0;0;0;0;Matches
82;Marijan Čabraja\Marijan-Cabraja;hr CRO;DF;hu Ferencváros;24-220;1997;0.1;4;4;0;0;0;1;0;0;0;0;0;0;2;2;0;3;1;0;0;0;2;0;1;0;1;Matches
83;Jens Cajuste\Jens-Cajuste;se SWE;MF;dk Midtjylland;22-054;1999;0.2;7;6;1;1;0;2;0;0;0;0;0;0;6;1;0;0;6;0;0;0;5;0;0;1;0;Matches
84;Aguibou Camara\Aguibou-Camara;gn GUI;MF;gr Olympiacos;20-136;2001;1.9;63;58;5;2;0;8;3;3;3;1;2;0;49;5;9;6;52;3;0;2;51;0;1;4;1;Matches
85;Mohamed Camara\Mohamed-Camara;gn GUI;MFFW;gr Olympiacos;24-217;1997;1.9;84;82;2;1;0;9;1;7;1;0;0;0;56;10;18;14;62;6;0;1;65;2;2;3;1;Matches
86;Sergio Canales\Sergio-Canales;es ESP;MF;es Betis;30-229;1991;0.9;48;46;2;2;0;9;3;1;0;0;0;0;30;5;13;43;4;1;0;0;41;0;0;0;1;Matches
87;Christian Cappis\Christian-Cappis;us USA;FWMF;dk Brøndby;22-051;1999;0.4;8;8;0;0;0;1;0;0;0;0;0;0;6;0;2;3;5;0;0;0;7;0;0;0;0;Matches
88;Maxence Caqueret\Maxence-Caqueret;fr FRA;MF;fr Lyon;21-230;2000;1.9;132;128;4;3;0;14;2;1;0;0;0;0;106;11;15;20;105;4;1;0;114;2;2;5;0;Matches
89;Cameron Carter-Vickers\Cameron-Carter-Vickers;us USA;DF;sct Celtic;23-276;1997;2.0;139;137;2;1;0;18;1;0;0;0;0;0;111;11;17;8;118;9;1;0;124;1;1;1;2;Matches
90;William Carvalho\William-Carvalho;pt POR;MF;es Betis;29-179;1992;0.2;18;18;0;0;0;5;0;0;0;0;0;0;16;1;1;3;15;0;0;0;17;0;0;0;0;Matches
91;Timothy Castagne\Timothy-Castagne;be BEL;DF;eng Leicester City;25-302;1995;2.0;120;106;14;0;0;13;0;4;0;0;0;0;84;23;13;7;90;8;14;0;101;0;1;3;5;Matches
92;André Castro\Andre-Castro;pt POR;MF;pt Braga;33-184;1988;0.5;26;26;0;0;0;2;0;1;0;0;0;0;19;4;3;1;22;1;0;1;22;0;0;2;0;Matches
93;Danilo Cataldi\Danilo-Cataldi;it ITA;MF;it Lazio;27-058;1994;0.7;58;55;3;2;0;6;1;0;1;1;0;0;49;4;5;12;46;0;0;0;48;0;2;2;0;Matches
94;Maximiliano Caufriez\Maximiliano-Caufriez;be BEL;DF;ru Spartak Moscow;24-229;1997;0.9;37;34;3;3;0;1;1;0;0;0;0;0;31;1;5;3;33;0;0;0;33;0;0;0;0;Matches
95;Ondřej Čelůstka\Ondrej-Celustka;cz CZE;DF;cz Sparta Prague;32-107;1989;2.0;95;88;7;7;0;10;6;0;0;0;0;0;65;8;22;18;72;3;0;0;77;0;0;1;0;Matches
96;Murilo Cerqueira\Murilo-Cerqueira;br BRA;DF;ru Loko Moscow;24-190;1997;1.0;41;36;5;5;0;1;0;0;0;0;0;0;38;3;0;0;40;0;0;0;39;0;0;1;0;Matches
97;Timothy Chandler\Timothy-Chandler;us USA;DF;de Eint Frankfurt;31-188;1990;1.0;47;42;5;1;0;3;2;5;0;0;0;0;22;14;11;7;33;2;4;0;37;0;1;1;3;Matches
98;Rayan Cherki\Rayan-Cherki;fr FRA;FW;fr Lyon;18-047;2003;0.3;19;17;2;0;0;2;1;1;2;0;0;0;16;3;0;7;11;0;0;1;16;0;0;1;0;Matches
99;Chiquinho\Chiquinho;pt POR;MFFW;pt Braga;26-076;1995;1.0;40;38;2;0;0;2;0;1;0;0;0;0;34;4;2;3;34;1;0;0;33;0;0;2;1;Matches
100;Alexandru Cicâldău\Alexandru-Cicaldau;ro ROU;MF;tr Galatasaray;24-087;1997;2.0;68;63;5;1;0;12;3;2;4;1;0;2;46;7;15;8;57;3;0;0;53;0;1;2;1;Matches
101;Cicinho\Cicinho;bg BUL;DF;bg Ludogorets;32-281;1988;1.8;68;53;15;1;0;7;1;2;0;0;0;0;36;11;21;5;48;1;14;0;51;0;0;2;2;Matches
102;Eldar Ćivić\Eldar-Civic;ba BIH;DF;hu Ferencváros;25-128;1996;2.0;95;79;16;4;0;17;4;3;4;2;2;0;61;15;19;74;5;6;8;0;76;1;1;3;1;Matches
103;Dion Cools\Dion-Cools;my MAS;DF;dk Midtjylland;25-121;1996;0.1;4;4;0;0;0;1;0;0;0;0;0;0;2;2;0;0;3;1;0;0;4;0;0;0;0;Matches
104;Duje Čop\Duje-Cop;hr CRO;FW;hr Dinamo Zagreb;31-244;1990;0.8;18;17;1;0;0;2;0;0;0;0;0;0;14;2;2;3;13;1;0;1;14;0;1;2;0;Matches
105;Danny da Costa\Danny-da-Costa;de GER;DF;de Eint Frankfurt;28-082;1993;1.0;84;63;21;0;0;11;0;1;0;0;0;0;38;24;22;9;43;7;21;0;57;0;2;7;4;Matches
106;Yan Couto\Yan-Couto;br BRA;DF;pt Braga;19-122;2002;1.1;76;61;15;2;0;4;1;2;0;0;0;0;51;13;12;7;56;0;13;0;58;0;1;6;2;Matches
107;Aaron Cresswell\Aaron-Cresswell;eng ENG;DF;eng West Ham;31-292;1989;2.0;174;133;41;3;0;27;6;3;11;5;2;2;105;33;36;136;8;1;27;0;146;0;6;4;2;Matches
108;Cristo\Cristo;es ESP;DF;es Real Sociedad;21-156;2000;0.1;8;5;3;0;0;1;0;0;0;0;0;0;4;0;4;5;0;0;3;0;6;0;0;1;1;Matches
109;Carlos Cuesta\Carlos-Cuesta;co COL;DF;be Genk;22-208;1999;2.0;117;111;6;4;0;7;0;0;0;0;0;0;98;11;8;5;105;4;2;1;103;0;2;3;0;Matches
110;Damien Da Silva\Damien-Da-Silva;fr FRA;DF;fr Lyon;33-139;1988;1.0;102;101;1;1;0;9;3;0;0;0;0;0;86;5;11;0;95;3;0;0;96;1;1;0;0;Matches
111;Patson Daka\Patson-Daka;zm ZAM;FW;eng Leicester City;22-359;1998;1.7;22;21;1;0;0;5;0;0;0;0;0;0;17;3;2;3;16;3;0;0;19;0;1;0;1;Matches
112;Henrik Dalsgaard\Henrik-Dalsgaard;dk DEN;DF;dk Midtjylland;32-068;1989;2.0;111;89;22;6;0;10;6;2;0;0;0;0;66;11;34;5;80;7;16;0;89;0;4;3;0;Matches
113;Amadou Dante\Amadou-Dante;ml MLI;DF;at Sturm Graz;20-361;2000;2.0;76;59;17;3;0;9;3;2;0;0;0;0;40;12;24;51;9;2;14;0;56;0;1;8;0;Matches
114;Steven Davis\Steven-Davis;nir NIR;MF;sct Rangers;36-275;1985;1.6;102;98;4;3;0;14;2;2;0;0;0;0;68;13;21;11;81;6;1;1;89;0;1;1;2;Matches
115;Craig Dawson\Craig-Dawson;eng ENG;DF;eng West Ham;31-150;1990;1.0;44;43;1;1;0;6;3;0;0;0;0;0;35;2;7;2;42;0;0;0;40;0;0;0;0;Matches
116;Konrad De La Fuente\Konrad-De-La-Fuente;us USA;FW;fr Marseille;20-079;2001;0.5;28;27;1;0;0;5;0;3;0;0;0;0;21;4;3;6;18;3;1;0;22;0;1;1;1;Matches
